Type;Author Name;Album Name;Song Name;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Italiani;Guccini Francesco;Radici;Il vecchio e il bambino;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.459.968
Italiani;Guccini Francesco;Radici;Incontro;768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 4.603.904
Italiani;Guccini Francesco;Radici;La locomotiva;768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 10.027.008
Italiani;Guccini Francesco;Radici;Piccola città;768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.082.560
Italiani;Guccini Francesco;Radici;Radici;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.826.880
Italiani;Guccini Francesco;Ritratti;Canzone per il CHE;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.540.736
Italiani;Guccini Francesco;Ritratti;La tua libertà (inedito 1971);896;A;.;L;B;S;.;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.615.040
Italiani;Guccini Francesco;Ritratti;Piazza Alimonda;768;A;R;L;B;.;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.474.624
Italiani;Guccini Francesco;Ritratti;Una canzone;768;A;R;L;B;.;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.717.440
Italiani;Guccini Francesco;Ritratti;Vite;768;A;R;L;B;.;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.122.368
Italiani;Guccini Francesco;Signora Bovary;Canzone di notte n 3;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.107.136
Italiani;Guccini Francesco;Signora Bovary;Culodritto;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 2.580.480
Italiani;Guccini Francesco;Signora Bovary;Le piogge d'aprile;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 4.419.584
Italiani;Guccini Francesco;Signora Bovary;Scirocco;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.733.824
Italiani;Guccini Francesco;Signora Bovary;Signora bovary;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.267.456
Italiani;Guccini Francesco;Signora Bovary;Van loon;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.443.008
Italiani;Guccini Francesco;Stagioni;Addio;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 3.739.648
Italiani;Guccini Francesco;Stagioni;Autunno;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.541.888
Italiani;Guccini Francesco;Stagioni;Don Chisciotte;896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.475.776
Italiani;Guccini Francesco;Stagioni;E un giorno...;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.057.984
Italiani;Guccini Francesco;Stagioni;Ho ancora la forza;896;A;R;L;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 3.956.736
Italiani;Guccini Francesco;Stagioni;Inverno '60;896;A;R;L;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 5.869.568
Italiani;Guccini Francesco;Stagioni;Primavera '59;896;A;R;L;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 6.365.184
Italiani;Guccini Francesco;Stagioni;Stagioni;896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.442.432
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone della triste rinuncia;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.454.144
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone della vita quotidiana;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.893.568
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone delle osterie di fuori porta;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 9.293.824
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone delle ragazze che se ne vanno;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.832.704
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone per Piero;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.852.032
Italiani;Guccini Francesco;Stanze di vita quotidiana;Canzone situazioni differenti;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 11.337.728
Italiani;Guccini Francesco;Via Paolo Fabbri 43;Canzone di notte n.2;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.939.200
Italiani;Guccini Francesco;Via Paolo Fabbri 43;Canzone quasi d'amore;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.185.536
Italiani;Guccini Francesco;Via Paolo Fabbri 43;Il pensionato;896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.607.424
Italiani;Guccini Francesco;Via Paolo Fabbri 43;L'avvelenata;768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.881.856
Italiani;Guccini Francesco;Via Paolo Fabbri 43;Piccola storia ignobile;896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.376.320
Italiani;Guccini Francesco;Via Paolo Fabbri 43;Via Paolo Fabbri 43;768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 9.814.016
Italiani;I Collage;Best of;I Collage - 15 Anni;768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 3.117.560
Italiani;I Nuovi Angeli;Best of;Anna da dimenticare;896;A;.;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 3.637.248
Italiani;I Santo California;Varie;Tornero;896;A;.;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 3.852.288
Italiani;I favolosi anni 60;Collection;Io ho in mente te (Equipe 84);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 2.838.528
Italiani;I favolosi anni 60;Collection;Io ti darò di più (Ornella Vanoni);0;A;.;.;B;S;.;.;.;.;.;.;.;.;.;.;x;.;.;.;bytes 3.383.296
Italiani;I favolosi anni 60;Collection;La bambola (Patty Pravo);384;A;.;.;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 3.608.576
Italiani;I favolosi anni 60;Collection;Legata a un granello di sabbia (Nico Fidenco);384;A;.;.;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 5.013.504
Italiani;I favolosi anni 60;Collection;Ma che freddo fa (Nada);384;A;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.584.000
Italiani;Italia del Rock;Alla ricerca del nuovo - il rock progressivo;Breakfast - (Tony esposito);384;A;.;.;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 2.293.760
Italiani;Italia del Rock;Alla ricerca del nuovo - il rock progressivo;Campagna - (Napoli centrale);384;A;.;.;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 10.596.352
Italiani;Italia del Rock;Alla ricerca del nuovo - il rock progressivo;Canzona - (Osanna);384;A;.;.;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 7.225.344
Italiani;Italia del Rock;Alla ricerca del nuovo - il rock progressivo;Fiaba moresca - (Tony esposito);896;A;R;L;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 6.328.320
Italiani;Italia del Rock;Alla ricerca del nuovo - il rock progressivo;Messico lontano - (Alberto motore);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.660.672
Italiani;Italia del Rock;Dal Beat Al Rock;29 settembre - (Equipe 84);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 4.001.792
Italiani;Italia del Rock;Dal Beat Al Rock;Auschwitz - (Equipe 84);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.214.208
Italiani;Italia del Rock;Dal Beat Al Rock;Un mondo d' amore - (Gianni morandi);768;A;.;L;B;.;.;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 3.682.304
Italiani;Italia del Rock;I cantautori scoprono il rock;Atlantide - (Francesco de Gregori);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 4.960.256
Italiani;Italia del Rock;I cantautori scoprono il rock;Bufalo bill - (Francesco de Gregori);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.176.768
Italiani;Italia del Rock;I cantautori scoprono il rock;Il tempo di morire - (Lucio Battisti);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.187.904
Italiani;Italia del Rock;I cantautori scoprono il rock;La libertà - (Giorgio Gaber);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 4.734.976
Italiani;Italia del Rock;I cantautori scoprono il rock;La tua prima luna - (Claudio Rocchi);384;A;.;.;B;S;.;.;C;.;.;.;.;.;.;.;.;.;.;.;bytes 4.734.976
Italiani;Italia del Rock;I cantautori scoprono il rock;Mio padre ha un buco in gola - (Antonello Venditti);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.197.248
Italiani;Italia del Rock;Il Crepuscolo Degli '80;Povera patria - (Franco Battiato);384;A;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.800.512
Italiani;Italia del Rock;Il Crepuscolo Degli '80;Sabra e chatila - (Kunsertu);384;A;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.516.736
Italiani;Italia del Rock;Il sound delle piazze;Contessa - (Paolo Pietrangeli);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.107.712
Italiani;Italia del Rock;Il sound delle piazze;El pueblo unido jamas sera vencido - (Inti Illimani);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 4.624.384
Italiani;Italia del Rock;Il sound delle piazze;I treni per reggio calabria - (Giovanna Marini);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.742.016
Italiani;Italia del Rock;Il sound delle piazze;Karlmarxstrasse - (Paolo Pietrangeli);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 3.592.192
Italiani;Italia del Rock;Il sound delle piazze;La locomotiva - (Francesco Guccini);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 11.706.368
Italiani;Italia del Rock;Il sound delle piazze;Pablo - (Francesco de Gregori);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.808.128
Italiani;Italia del Rock;Il sound delle piazze;Stalingrado - (Stormy six);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 12.738.560
Italiani;Italia del Rock;Il sound delle piazze;Tammurriata nera - (Nuova compagnia di canto popolare);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 7.004.160
Italiani;Italia del Rock;Il sound delle piazze;Un altro giorno è andato - (Francesco Guccini);896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.275.072
Italiani;Italia del Rock;L'era dei concerti;Dolce acqua - (Delirium);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.725.056
Italiani;Italia del Rock;L'era dei concerti;E` l'aurora - (Oscar Prudente-Ivano Fossati);896;A;.;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.479.872
Italiani;Italia del Rock;L'era dei concerti;Impressioni di settembre - (Premiata Forneria Marconi);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.566.464
Italiani;Italia del Rock;L'era dei concerti;Non mi rompete - (Banco del Mutuo Soccorso);768;A;R;L;B;.;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.418.432
Italiani;Italia del Rock;La Babele Degli Stili;And the radio plays - (Cccp-fedeli alla linea);384;A;.;.;B;S;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.001.216
Italiani;Italia del Rock;La Babele Degli Stili;Creuza de ma - live - (Fabrizio de Andrè);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 8.802.304
Italiani;Italia del Rock;La Babele Degli Stili;Lidia magari - (Bisca);128;A;.;.;.;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.029.888
Italiani;Italia del Rock;La Babele Degli Stili;L'ultima luna - (Lucio Dalla);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 7.892.992
Italiani;Italia del Rock;Settantasette - punk e a capo;L' avvelenata - (Francesco guccini);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.803.456
Italiani;Italia del Rock;Settantasette - punk e a capo;Quarto oggiaro story - (Gianfranco manfredi);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.931.008
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Aida - (Rino gaetano);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.697.536
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;America - (Gianna nannini);768;A;R;L;B;.;V;V;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.127.616
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Centro di gravità permanente - (Franco battiato);896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.849.088
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Cuccurucù - (Franco battiato);896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.988.352
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Disperato erotico stomp - (Lucio dalla);896;A;R;L;B;S;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.110.656
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;La mia banda suona il rock - (Ivano fossati);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.423.104
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;L'anno che verrà - (Lucio dalla);768;A;R;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 5.963.776
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Quanno chiove - (Pino daniele);896;A;R;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 6.057.984
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Quelli che - (Enzo jannacci);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 12.763.136
Italiani;Italia del Rock;Tutti a casa, arriva il riflusso;Vita spericolata - (Vasco rossi);768;A;.;L;B;.;V;.;.;C;.;.;.;.;.;.;.;.;.;.;bytes 6.742.016
Italiani;Jovanotti Lorenzo;Safari (2008) Limited;A Te;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.434.368
Italiani;Jovanotti Lorenzo;Safari (2008) Limited;Come Musica;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.451.328
Italiani;Jovanotti Lorenzo;Safari (2008) Limited;Dove Ho Visto Te;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.567.488
Italiani;Jovanotti Lorenzo;Safari (2008) Limited;Fango;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.686.272
Italiani;Le Orme;Best of;Gioco di bimba;896;x;x;L;B;x;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.904.064
Italiani;Le Orme;Best of;Sguardo verso il cielo;768;A;M;L;B;.;V;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 5.984.256
Italiani;Le Orme;L'Infinito;Il Tempio Sul Lago (Strumentale);897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;bytes 4.718.592
Italiani;Le Orme;L'Infinito;La Ruota Del Cielo;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.192.000
Italiani;Locasciulli Mimmo;Best of;Canzone di sera;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.781.184
Italiani;Lolli Claudio;Best of;Canzone scritta sul muro;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.352.320
Italiani;Loreto & Michela;The Last One;Canzone per un'Amica;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.203.072
Italiani;Loreto & Michela;The Last One;Dio è morto;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.654.208
Italiani;Loreto & Michela;The Last One;Il Vecchio ed il Bambino;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.953.216
Italiani;Loreto & Michela;The Last One;Ilario_50;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.449.238
Italiani;Loreto & Michela;The Last One;Lugano Addio;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.263.936
Italiani;Loreto & Michela;The Last One;Pescatore;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.612.672
Italiani;Loreto & Michela;The Last One;Silvia 5 Maggio 1993;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 11.767.808
Italiani;Loreto & Michela;Varie;Ilario_50;896;x;x;x;B;x;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.449.238
Italiani;Luna POP;Squerez;Niente di più;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.870.720
Italiani;Manfredi Gianfranco;Best of;Ma chi ha detto che non c'è;0;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;x;.;bytes 3.883.008
Italiani;Mango;Visto così;Amore per te;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.780.608
Italiani;Mango;Visto così;Australia;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.366.336
Italiani;Mango;Visto così;Bella d'estate;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.825.088
Italiani;Mango;Visto così;Come l'acqua;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.620.288
Italiani;Mango;Visto così;Come monna Lisa;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.485.120
Italiani;Mango;Visto così;Dove vai;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.456.448
Italiani;Mango;Visto così;Giulietta;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 5.767.168
Italiani;Mango;Visto così;Io nascerò;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.612.672
Italiani;Mango;Visto così;La rosa dell'inverno;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.440.640
Italiani;Mango;Visto così;Lei verrà;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.595.712
Italiani;Mango;Visto così;Mediterraneo;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.751.936
Italiani;Mango;Visto così;Nella mia città;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.329.472
Italiani;Mango;Visto così;Non dormire più;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.128.768
Italiani;Mango;Visto così;Oro;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.341.760
Italiani;Mango;Visto così;Primavera;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.968.448
Italiani;Mango;Visto così;Sirtaki;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.071.424
Italiani;Mannoia Fiorella;Best of;Alice;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.551.232
Italiani;Mannoia Fiorella;Best of;Basta innamorarsi ancora di te;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.723.264
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Apri la bocca ( e fai fuoco);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.066.176
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Ascolta l'infinito;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.863.744
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Belle speranze;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.626.752
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Caterina e il coraggio;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.314.880
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Come mi vuoi;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.221.824
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Come si cambia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.380.992
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Crazy boy;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.725.056
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Dio è morto;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.421.952
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Fragole;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 9.617.408
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Giovanna d'arco;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.929.856
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;I dubbi dell'amore (live);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 9.256.960
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;I treni a vapore;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 9.453.568
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;I venti del cuore;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.167.424
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Il cielo d'irlanda (live);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.286.784
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Il pescatore;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.922.240
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Il tempo non torna più;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.475.200
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Inevitabilmente;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.462.336
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Io che amo solo te;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.286.784
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;La lettera che non scriverò mai;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.733.824
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;L'altra madre;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 9.273.344
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;L'altra metà;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 9.859.072
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;L'amore con l'amore si paga;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.434.240
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;L'assenza;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.819.264
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Le notti di maggio;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.283.264
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;L'uccisione di babbo natale;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.008.832
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Lunaspina;896;A;.;L;B;S;.;.;C;C;.;.;.;.;.;.;.;.;.;.;bytes 7.536.640
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Normandia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.742.016
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Occhi neri;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.049.792
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Oh che sarà;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.594.560
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Quello che le donne non dicono;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.200.768
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Sally (live);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.548.352
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Sorvolando eilat;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 8.003.584
Italiani;Mannoia Fiorella;Canzoni Nel Tempo 2007;Un aeroplano a vela;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.791.168
Italiani;Mannoia Fiorella;Certe Piccole Voci;Ascolta l'infinito;0;x;x;x;B;.;.;.;.;x;.;.;.;.;.;x;.;.;.;.;bytes 7.544.832
